url,id,title,section,method_queries,reason
https://www.theguardian.com/artanddesign/2019/oct/01/beyond-bauhaus-britain-riba-walter-gropius,artanddesign/2019/oct/01/beyond-bauhaus-britain-riba-walter-gropius,"Auf wiedersehen, Walter! Why Britain booted out the Bauhaus",Art and design,casestudy,culture
https://www.theguardian.com/books/2020/may/22/brown-album-by-porochista-khakpour-review-a-question-of-self-discovery,books/2020/may/22/brown-album-by-porochista-khakpour-review-a-question-of-self-discovery,Brown Album by Porochista Khakpour review – a question of self-discovery,Books,casestudy,culture
https://www.theguardian.com/books/2019/dec/23/cold-warriors-writers-waged-literary-cold-war-duncan-white-review,books/2019/dec/23/cold-warriors-writers-waged-literary-cold-war-duncan-white-review,Cold Warriors by Duncan White review – when novels were weapons,Books,casestudy,culture
https://www.theguardian.com/books/2020/nov/21/can-american-democracy-survive-donald-trump,books/2020/nov/21/can-american-democracy-survive-donald-trump,Can American democracy survive Donald Trump?,Books,casestudy,culture
https://www.theguardian.com/film/2020/jul/20/netflix-top-movies-most-streamed-top-10,film/2020/jul/20/netflix-top-movies-most-streamed-top-10,What can we learn from Netflix's all-time top 10 movies?,Film,casestudy,culture
https://www.theguardian.com/artanddesign/2020/jan/07/how-to-fight-the-far-right-invite-them-in-the-german-museum-taking-on-hate,artanddesign/2020/jan/07/how-to-fight-the-far-right-invite-them-in-the-german-museum-taking-on-hate,How to fight the far right? Invite them in – the German museum taking on hate,Art and design,casestudy,culture
https://www.theguardian.com/film/2020/aug/27/from-memento-to-interstellar-our-writers-pick-their-favourite-christopher-nolan-films,film/2020/aug/27/from-memento-to-interstellar-our-writers-pick-their-favourite-christopher-nolan-films,From Memento to Interstellar: our writers pick their favourite Christopher Nolan films,Film,casestudy,culture
https://www.theguardian.com/film/2019/apr/04/2040-review-an-idealists-vision-of-a-healthy-earth,film/2019/apr/04/2040-review-an-idealists-vision-of-a-healthy-earth,2040 review – an idealist's vision of a healthy Earth,Film,casestudy,culture
https://www.theguardian.com/books/2019/jul/11/insurgent-empire-anticolonial-resistance-british-dissent-priyamvada-gopal-review,books/2019/jul/11/insurgent-empire-anticolonial-resistance-british-dissent-priyamvada-gopal-review,Insurgent Empire by Priyamvada Gopal review – a superb study of anticolonial resistance,Books,casestudy,culture
https://www.theguardian.com/books/2019/apr/21/jared-diamond-upheaval-migration-minorities-how-countries-solve-crisis,books/2019/apr/21/jared-diamond-upheaval-migration-minorities-how-countries-solve-crisis,Jared Diamond: So how do states recover from crises? Same way as people do,Books,casestudy,culture
https://www.theguardian.com/music/2020/mar/06/blame-it-on-bernie-did-public-enemy-really-split-over-politics,music/2020/mar/06/blame-it-on-bernie-did-public-enemy-really-split-over-politics,Blame it on Bernie: did Public Enemy really split over politics?,Music,casestudy,culture
https://www.theguardian.com/books/2019/dec/25/top-10-books-about-loneliness,books/2019/dec/25/top-10-books-about-loneliness,Top 10 books about loneliness | Fay Bound Alberti,Books,casestudy,culture
https://www.theguardian.com/film/2018/aug/13/the-rise-and-fall-of-moviepass-how-netflix-for-cinemas-fell-apart,film/2018/aug/13/the-rise-and-fall-of-moviepass-how-netflix-for-cinemas-fell-apart,The rise and fall of MoviePass: how 'Netflix for cinemas' fell apart,Film,casestudy,culture
https://www.theguardian.com/music/2019/nov/28/odd-future-tyler-creator-frank-ocean-decade-in-music,music/2019/nov/28/odd-future-tyler-creator-frank-ocean-decade-in-music,Heartache in golf shoes: how Odd Future brought fresh energy to rap,Music,casestudy,culture
https://www.theguardian.com/books/2019/aug/10/the-key-to-power-how-personality-shapes-our-leaders,books/2019/aug/10/the-key-to-power-how-personality-shapes-our-leaders,"Stamina, intelligence, ego: which personality traits make the best leaders?",Books,casestudy,culture
https://www.theguardian.com/books/2020/jan/04/vigdis-hjorth-will-and-testament-interview-i-wont-talk-about-my-family,books/2020/jan/04/vigdis-hjorth-will-and-testament-interview-i-wont-talk-about-my-family,Vigdis Hjorth: ‘I won’t talk about my family… I’m in enough trouble’,Books,casestudy,culture
https://www.theguardian.com/artanddesign/2020/jan/11/brave-new-world-the-best-designed-travel-destinations-for-2020,artanddesign/2020/jan/11/brave-new-world-the-best-designed-travel-destinations-for-2020,Brave new world: the best-designed travel destinations for 2020,Art and design,casestudy,culture
https://www.theguardian.com/artanddesign/2019/mar/03/whitechapel-bell-foundry-plans-royal-college-of-pathologists,artanddesign/2019/mar/03/whitechapel-bell-foundry-plans-royal-college-of-pathologists,Ringing the changes at the Whitechapel bell foundry,Art and design,casestudy,culture
https://www.theguardian.com/books/2019/jan/30/class-ceiling-sam-friedman-daniel-laurison-review-pays-to-be-privileged,books/2019/jan/30/class-ceiling-sam-friedman-daniel-laurison-review-pays-to-be-privileged,The Class Ceiling review – why it pays to be privileged,Books,casestudy,culture
https://www.theguardian.com/culture/2018/apr/16/kendrick-lamar-pulitzer-prize-weinstein-new-york-times,culture/2018/apr/16/kendrick-lamar-pulitzer-prize-weinstein-new-york-times,Kendrick Lamar wins Pulitzer prize as Weinstein reporting also honoured,Books,casestudy,culture
https://www.theguardian.com/artanddesign/2018/nov/15/jean-mohr-obituary,artanddesign/2018/nov/15/jean-mohr-obituary,Jean Mohr obituary,Art and design,casestudy,culture
https://www.theguardian.com/books/2019/apr/04/some-kids-i-taught-and-what-they-taught-me-kate-clanchy-review,books/2019/apr/04/some-kids-i-taught-and-what-they-taught-me-kate-clanchy-review,Some Kids I Taught and What They Taught Me by Kate Clanchy review – the reality of school life,Books,casestudy,culture
https://www.theguardian.com/culture/2019/oct/11/what-to-see-this-week-in-the-uk,culture/2019/oct/11/what-to-see-this-week-in-the-uk,What to see this week in the UK,Culture,casestudy,culture
https://www.theguardian.com/books/2018/sep/02/a-very-human-ending-how-suicide-haunts-our-species-jesse-bering-review,books/2018/sep/02/a-very-human-ending-how-suicide-haunts-our-species-jesse-bering-review,A Very Human Ending by Jesse Bering – review,Books,casestudy,culture
https://www.theguardian.com/culture/2025/jul/09/notting-hill-carnival-to-go-ahead-this-year-after-1m-funding-boost,culture/2025/jul/09/notting-hill-carnival-to-go-ahead-this-year-after-1m-funding-boost,Notting Hill carnival to go ahead this year after £1m funding boost,Culture,expert_qual,culture
https://www.theguardian.com/music/2025/jul/12/kneecap-may-be-dropped-from-lineup-at-wythenshawe-park-in-manchester,music/2025/jul/12/kneecap-may-be-dropped-from-lineup-at-wythenshawe-park-in-manchester,Manchester council tight-lipped on whether Kneecap to be dropped from Wythenshawe Park lineup,Music,expert_qual,culture
https://www.theguardian.com/music/2025/jun/15/edinburgh-councils-attitude-to-oasis-fans-stinks-says-liam-gallagher,music/2025/jun/15/edinburgh-councils-attitude-to-oasis-fans-stinks-says-liam-gallagher,Liam Gallagher criticises Edinburgh council for saying Oasis fans mainly rowdy middle-aged men,Music,expert_qual,culture
https://www.theguardian.com/artanddesign/2025/jul/07/khaled-sabsabi-creative-australia-2026-venice-biennale-debacle-learnings-ntwnfb,artanddesign/2025/jul/07/khaled-sabsabi-creative-australia-2026-venice-biennale-debacle-learnings-ntwnfb,"After the Sabsabi debacle, Creative Australia must learn to embrace controversy | Elizabeth Ann Macgregor",Art and design,expert_qual,culture
https://www.theguardian.com/artanddesign/2025/may/23/chair-of-creative-australia-robert-morgan-retires-ntwnfb,artanddesign/2025/may/23/chair-of-creative-australia-robert-morgan-retires-ntwnfb,Creative Australia chair to retire following Khaled Sabsabi biennale controversy,Art and design,expert_qual,culture
https://www.theguardian.com/tv-and-radio/2025/mar/15/tv-tonight-an-epic-greek-train-adventure-with-alice-roberts,tv-and-radio/2025/mar/15/tv-tonight-an-epic-greek-train-adventure-with-alice-roberts,TV tonight: an epic Greek train adventure with Alice Roberts,Television & radio,expert_qual,culture
https://www.theguardian.com/artanddesign/2025/may/12/i-add-the-human-touch-the-beautiful-bespoke-work-of-berlins-last-cinema-poster-artist,artanddesign/2025/may/12/i-add-the-human-touch-the-beautiful-bespoke-work-of-berlins-last-cinema-poster-artist,"‘I add the human touch’: the beautiful, bespoke work of Berlin’s last cinema poster artist",Art and design,expert_qual,culture
https://www.theguardian.com/artanddesign/article/2024/jun/18/labour-manifesto-housebuilding-plans-comment,artanddesign/article/2024/jun/18/labour-manifesto-housebuilding-plans-comment,"Change? If only. Labour’s housing plans are built on flimsy foundations, fantasies and fudge",Art and design,expert_qual,culture
https://www.theguardian.com/books/2024/jan/18/review-finds-libraries-in-england-suffer-lack-of-recognition-from-government,books/2024/jan/18/review-finds-libraries-in-england-suffer-lack-of-recognition-from-government,Review finds libraries in England suffer ‘lack of recognition’ from government,Books,expert_qual,culture
https://www.theguardian.com/artanddesign/2025/mar/24/mahtab-hussain-exhibition-review-ikon-birmingham-smoking-mums-hidden-mosques-rishi-sunak,artanddesign/2025/mar/24/mahtab-hussain-exhibition-review-ikon-birmingham-smoking-mums-hidden-mosques-rishi-sunak,"Mahtab Hussain review – smoking mums, hidden mosques … and Rishi Sunak",Art and design,expert_qual,culture
https://www.theguardian.com/artanddesign/2024/apr/16/art-gallery-nsw-new-building-naala-badu-naala-nura-dharug-language-meaning,artanddesign/2024/apr/16/art-gallery-nsw-new-building-naala-badu-naala-nura-dharug-language-meaning,Art Gallery of NSW’s $344m building extension finally named more than a year after it opened,Art and design,expert_qual,culture
https://www.theguardian.com/tv-and-radio/2024/sep/22/cbeebies-at-the-baftas-awards-aim-to-revive-magic-of-kids-tv,tv-and-radio/2024/sep/22/cbeebies-at-the-baftas-awards-aim-to-revive-magic-of-kids-tv,CBeebies at the Baftas? Awards aim to revive magic of kids’ TV,Television & radio,expert_qual,culture
https://www.theguardian.com/culture/article/2024/may/17/british-museum-items-lost-or-stolen-found,culture/article/2024/may/17/british-museum-items-lost-or-stolen-found,British Museum says 626 items lost or stolen have been found,Culture,expert_qual,culture
https://www.theguardian.com/culture/article/2024/jun/01/going-out-staying-in-complete-guide-weeks-entertainment,culture/article/2024/jun/01/going-out-staying-in-complete-guide-weeks-entertainment,From The Beast to The Acolyte: a complete guide to this week’s entertainment,Culture,expert_qual,culture
https://www.theguardian.com/culture/2022/aug/30/sheffield-is-leading-the-way-on-reuse-of-old-department-stores,culture/2022/aug/30/sheffield-is-leading-the-way-on-reuse-of-old-department-stores,Sheffield is leading the way on reuse of old department stores | Letter,Culture,expert_qual,culture
https://www.theguardian.com/artanddesign/2023/aug/13/sydney-art-gallery-of-nsw-no-name-why-modern,artanddesign/2023/aug/13/sydney-art-gallery-of-nsw-no-name-why-modern,Sydney’s $344m gallery has been open for eight months – so why doesn’t it have a name?,Art and design,expert_qual,culture
https://www.theguardian.com/culture/2022/sep/27/sydney-festival-to-no-longer-accept-foreign-government-funding-after-mass-boycott,culture/2022/sep/27/sydney-festival-to-no-longer-accept-foreign-government-funding-after-mass-boycott,Sydney festival to suspend foreign government funding after mass boycott,Culture,expert_qual,culture
https://www.theguardian.com/stage/2024/apr/19/joanna-scanlan-backing-push-boost-gender-equality-theatre,stage/2024/apr/19/joanna-scanlan-backing-push-boost-gender-equality-theatre,Joanna Scanlan among actors backing gender equality push in theatre,Stage,expert_qual,culture
https://www.theguardian.com/culture/2023/dec/12/british-museum-told-to-keep-better-records-after-theft-of-1500-items,culture/2023/dec/12/british-museum-told-to-keep-better-records-after-theft-of-1500-items,"British Museum told to keep better records after theft of 1,500 items",Culture,expert_qual,culture
https://www.theguardian.com/artanddesign/2023/oct/30/jonathan-harvey-obituary,artanddesign/2023/oct/30/jonathan-harvey-obituary,Jonathan Harvey obituary,Art and design,expert_qual,culture
https://www.theguardian.com/stage/2023/feb/28/urgent-listening-is-needed-australian-theatre-asks-artists-to-advise-them-on-diversity,stage/2023/feb/28/urgent-listening-is-needed-australian-theatre-asks-artists-to-advise-them-on-diversity,‘Urgent listening is needed’: Australian theatre asks artists to advise them on diversity,Stage,expert_qual,culture
https://www.theguardian.com/tv-and-radio/2024/jan/06/fixing-britain-with-louise-casey-review-self-help-scottee-pet-classics-new-years-eve-colin-murray,tv-and-radio/2024/jan/06/fixing-britain-with-louise-casey-review-self-help-scottee-pet-classics-new-years-eve-colin-murray,The week in audio: Fixing Britain With Louise Casey; Self Help; Pet Classics; Colin Murray – review,Television & radio,expert_qual,culture
https://www.theguardian.com/music/2023/jul/18/drugs-minimise-damage-charity-caring-for-tripped-out-ravers,music/2023/jul/18/drugs-minimise-damage-charity-caring-for-tripped-out-ravers,‘People will do drugs. Why not minimise the damage?’ The charity caring for tripped-out ravers,Music,expert_qual,culture
https://www.theguardian.com/music/2023/sep/30/were-the-beatles-used-as-propaganda-by-greeces-military-rulers,music/2023/sep/30/were-the-beatles-used-as-propaganda-by-greeces-military-rulers,Were the Beatles used as propaganda by Greece’s military rulers?,Music,expert_qual,culture
https://www.theguardian.com/culture/2023/jun/22/australian-ballet-dancers-strike-first-industrial-action-42-years,culture/2023/jun/22/australian-ballet-dancers-strike-first-industrial-action-42-years,Australian Ballet dancers to take first industrial action in more than four decades,Culture,gut,culture
https://www.theguardian.com/tv-and-radio/2022/jun/03/neighbours-wraps-up-amid-dispute-over-crew-being-denied-redundancy-payments,tv-and-radio/2022/jun/03/neighbours-wraps-up-amid-dispute-over-crew-being-denied-redundancy-payments,Neighbours wraps up amid dispute over crew being denied redundancy payments,Television & radio,gut,culture
https://www.theguardian.com/tv-and-radio/2022/feb/16/escape-from-the-city-is-there-a-more-compelling-or-frustrating-tv-show,tv-and-radio/2022/feb/16/escape-from-the-city-is-there-a-more-compelling-or-frustrating-tv-show,Escape from the City: is there a more compelling and frustrating TV show?,Television & radio,gut,culture
https://www.theguardian.com/books/2021/jun/11/delta-why-greek-names-for-covid-variants-are-taking-flight,books/2021/jun/11/delta-why-greek-names-for-covid-variants-are-taking-flight,‘Delta’: why Greek names for Covid variants are taking flight,Books,gut,culture
https://www.theguardian.com/music/2018/dec/11/music-industry-alternative-brexit-annie-lennox-paloma-faith-billy-bragg,music/2018/dec/11/music-industry-alternative-brexit-annie-lennox-paloma-faith-billy-bragg,Music industry heavyweights call for an alternative to Brexit,Music,gut,culture
https://www.theguardian.com/culture/2018/jun/21/samantha-bee-trump-executive-order-not-a-solution-not-new-and-not-legal,culture/2018/jun/21/samantha-bee-trump-executive-order-not-a-solution-not-new-and-not-legal,"Sam Bee calls Trump's executive order 'not a solution, not new, and not legal'",Culture,gut,culture
https://www.theguardian.com/film/2017/may/13/cannes-film-festival-takes-on-tv-digital-upstarts-netflix,film/2017/may/13/cannes-film-festival-takes-on-tv-digital-upstarts-netflix,"As Cannes turns 70, must cinema adapt to survive in new digital era?",Film,gut,culture
https://www.theguardian.com/tv-and-radio/2016/jun/14/curb-your-enthusiasm-hbo-season-nine-larry-david,tv-and-radio/2016/jun/14/curb-your-enthusiasm-hbo-season-nine-larry-david,Larry David resurrecting Curb Your Enthusiasm for HBO,Television & radio,gut,culture
https://www.theguardian.com/books/2007/apr/15/features.music,books/2007/apr/15/features.music,Carl Wilkinson on the Get It Loud in Libraries scheme,Books,gut,culture
https://www.theguardian.com/books/2018/may/01/municipal-dreams-john-boughton-review-council-housing,books/2018/may/01/municipal-dreams-john-boughton-review-council-housing,Municipal Dreams: The Rise and Fall of Council Housing – review,Books,prepost,culture
https://www.theguardian.com/books/2003/jun/07/featuresreviews.guardianreview19,books/2003/jun/07/featuresreviews.guardianreview19,Review: Gulag  by Anne Applebaum,Books,prepost,culture
https://www.theguardian.com/books/2023/mar/06/the-big-idea-should-governments-run-more-experiments,books/2023/mar/06/the-big-idea-should-governments-run-more-experiments,The big idea: should governments run more experiments?,Books,rct,culture
https://www.theguardian.com/books/2022/jul/25/the-big-idea-should-we-be-using-data-to-make-lifes-big-decisions,books/2022/jul/25/the-big-idea-should-we-be-using-data-to-make-lifes-big-decisions,The big idea: should we be using data to make life’s big decisions?,Books,rct,culture
https://www.theguardian.com/culture/2023/may/10/rampaging-teenagers-female-assassins-east-german-culture-cool-kleo-wall,culture/2023/may/10/rampaging-teenagers-female-assassins-east-german-culture-cool-kleo-wall,From rampaging teens to female assassins: why has East German culture become so cool?,Culture,rct,culture
https://www.theguardian.com/stage/2019/aug/04/lucy-prebble-interview-litvinenko-very-expensive-poison-old-vic-enron-succession,stage/2019/aug/04/lucy-prebble-interview-litvinenko-very-expensive-poison-old-vic-enron-succession,Poison and politics… Lucy Prebble puts the Litvinenko case on stage,Stage,rct,culture
https://www.theguardian.com/music/2018/nov/12/could-piped-music-in-shops-cause-customers-to-make-a-bolt-for-it,music/2018/nov/12/could-piped-music-in-shops-cause-customers-to-make-a-bolt-for-it,Could piped music in shops cause customers to make a bolt for it? | Letters,Music,rct,culture
https://www.theguardian.com/books/2014/jul/27/thrive-review-richard-layard-david-clark-punch-polemic-mental-health,books/2014/jul/27/thrive-review-richard-layard-david-clark-punch-polemic-mental-health,Thrive: The Power of Evidence-Based Psychological Therapies review – 'a punchy polemic on mental health',Books,rct,culture
https://www.theguardian.com/books/2009/feb/14/direct-red-taking-the-medicine,books/2009/feb/14/direct-red-taking-the-medicine,Review: Direct Red by Gabriel Weston and Taking The Medicine by Druin Burch,Books,rct,culture
